reporting_entity,facility_name,type,state,electricity_production_gj,electricity_production_mwh,total_scope_1_emissions_t_co2_e,total_scope_2_emissions_t_co2_e,total_emissions_t_co2_e,emission_intensity_t_co2_e_mwh,grid_connected,grid,primary_fuel,year,controlling_corporation,is_summary
MERIDIAN ENERGY AUSTRALIA PTY LTD,Mt Mercer Wind farm Pty Ltd,F,VIC,1304419.0,362339.0,87.0,,87,0.0,On,NEM,Wind,2017,,False
MERIDIAN ENERGY AUSTRALIA PTY LTD,Mt Millar Wind Farm Pty Ltd,F,SA,577001.0,160278.0,41.0,,41,0.0,On,NEM,Wind,2017,,False
MOMENTUM ENERGY PTY LIMITED,Alfred Hospital Cogeneration Plant,F,VIC,50502.0,14028.0,13692.0,531.0,14223,0.98,On,NEM,Gas,2017,,False
MOMENTUM ENERGY PTY LIMITED,Dandenong Hospital Cogeneration Plant,F,VIC,45092.0,12526.0,11019.0,369.0,11388,0.88,On,NEM,Gas,2017,,False
MOMENTUM ENERGY PTY LIMITED,Geelong Hospital Cogeneration Plant,F,VIC,50091.0,13914.0,12222.0,512.0,12734,0.88,On,NEM,Gas,2017,,False
MOMENTUM ENERGY PTY LIMITED,Royal Melbourne Hospital Cogeneration Plant,F,VIC,110483.0,30690.0,26308.0,536.0,26844,0.86,On,NEM,Gas,2017,,False
MOMENTUM ENERGY PTY LIMITED,ST. Vincent’s Hospital Cogeneration Plant,F,VIC,46606.0,12946.0,13144.0,512.0,13656,1.02,On,NEM,Gas,2017,,False
MORTONS LANE WIND FARM (HOLDING) PTY LTD,Mortons Lane Windfarm Pty Ltd,F,VIC,219403.0,60945.0,,49.0,49,,On,NEM,Wind,2017,,False
NATIONAL POWER AUSTRALIA INVESTMENTS LIMITED,Hazelwood Power Station,F,VIC,27720747.0,7700208.0,10820998.0,148389.0,10969387,1.41,On,NEM,Brown Coal,2017,,False
NEW GULLEN RANGE WIND FARM  (HOLDING) PTY LTD,New Gullen Range Wind Farm Pty Ltd,F,NSW,1704291.0,473414.0,,453.0,453,,On,NEM,Wind,2017,,False
NEWGEN KWINANA HOLDINGS PTY LTD,Kwinana Gas Fired Power Station,F,WA,7774909.0,2159697.0,845847.0,260.0,846107,0.39,On,SWIS,Gas,2017,,False
NRG VICTORIA 1 PTY LTD,Gladstone Power Station,F,QLD,23985396.0,6662610.0,6393361.0,49533.0,6442894,0.96,On,NEM,Black Coal,2017,,False
ONSLOW ELECTRIC POWER PTY LTD,Onslow Power Station,F,WA,47816.0,13282.0,7615.0,,7615,0.57,Off,Off-grid,Gas,2017,,False
ORIGIN ENERGY LIMITED,Australand,F,NSW,4469.0,1241.0,738.0,52.0,790,0.59,On,NEM,Gas,2017,,False
ORIGIN ENERGY LIMITED,Ballarat Solar Park,F,VIC,1589.0,441.0,,2.0,2,,On,NEM,Solar,2017,,False
ORIGIN ENERGY LIMITED,Bendigo Solar Park,F,VIC,1776.0,493.0,,3.0,3,,On,NEM,Solar,2017,,False
ORIGIN ENERGY LIMITED,Blackmores,F,NSW,4564.0,1268.0,916.0,53.0,969,0.72,On,NEM,Gas,2017,,False
ORIGIN ENERGY LIMITED,Bond,F,NSW,3566.0,991.0,556.0,42.0,598,0.56,On,NEM,Gas,2017,,False
ORIGIN ENERGY LIMITED,Chifley Square,F,NSW,3168.0,880.0,472.0,37.0,509,0.54,On,NEM,Gas,2017,,False
ORIGIN ENERGY LIMITED,Cullerin Wind Farm,F,NSW,16723.0,4645.0,8.0,2.0,10,0.0,On,NEM,Wind,2017,,False
ORIGIN ENERGY LIMITED,Dandenong,F,VIC,10577.0,2938.0,1801.0,183.0,1984,0.61,On,NEM,Gas,2017,,False
ORIGIN ENERGY LIMITED,Darling Downs Power Station,F,QLD,12034608.0,3342947.0,1389019.0,8731.0,1397750,0.42,On,NEM,Gas,2017,,False
ORIGIN ENERGY LIMITED,Drapac,F,VIC,2386.0,663.0,423.0,36.0,459,0.64,On,NEM,Gas,2017,,False
ORIGIN ENERGY LIMITED,Eraring Power Station,F,NSW,53976488.0,14993469.0,12895988.0,22981.0,12918969,0.86,On,NEM,Black Coal,2017,,False
ORIGIN ENERGY LIMITED,Exhibition Street,F,VIC,7923.0,2201.0,1228.0,120.0,1348,0.56,On,NEM,Gas,2017,,False
ORIGIN ENERGY LIMITED,Kent Street,F,NSW,12601.0,3500.0,1736.0,147.0,1883,0.5,On,NEM,Gas,2017,,False
ORIGIN ENERGY LIMITED,La Trobe,F,VIC,2395.0,665.0,404.0,36.0,440,0.61,On,NEM,Gas,2017,,False
ORIGIN ENERGY LIMITED,Ladbroke Grove Power Station,F,SA,760128.0,211147.0,109849.0,433.0,110282,0.52,On,NEM,Gas,2017,,False
ORIGIN ENERGY LIMITED,Mirvac,F,NSW,15564.0,4323.0,2379.0,182.0,2561,0.55,On,NEM,Gas,2017,,False
ORIGIN ENERGY LIMITED,Mortlake Power Station,F,VIC,3970503.0,1102918.0,609582.0,5285.0,614867,0.55,On,NEM,Gas,2017,,False
ORIGIN ENERGY LIMITED,Mount,F,NSW,6896.0,1916.0,1074.0,80.0,1154,0.56,On,NEM,Gas,2017,,False
ORIGIN ENERGY LIMITED,Mt Stuart Power Station,F,QLD,264268.0,73408.0,70868.0,3840.0,74708,0.97,On,NEM,Kerosene,2017,,False
ORIGIN ENERGY LIMITED,Quarantine Power Station,F,SA,950501.0,264028.0,172014.0,1582.0,173596,0.65,On,NEM,Gas,2017,,False
ORIGIN ENERGY LIMITED,Roma Power Station,F,QLD,150261.0,41739.0,27146.0,883.0,28029,0.65,On,NEM,Gas,2017,,False
ORIGIN ENERGY LIMITED,Shoalhaven Scheme,F,NSW,421872.0,117187.0,2.0,124407.0,124409,0.0,On,NEM,Hydro,2017,,False
ORIGIN ENERGY LIMITED,Stockland Headquarters,F,NSW,5244.0,1457.0,849.0,61.0,910,0.58,On,NEM,Gas,2017,,False
ORIGIN ENERGY LIMITED,University of NSW,F,NSW,8388.0,2330.0,1458.0,98.0,1556,0.63,On,NEM,Gas,2017,,False
ORIGIN ENERGY LIMITED,Uranquinty Power Station,F,NSW,2291037.0,636399.0,388201.0,5306.0,393507,0.61,On,NEM,Gas,2017,,False
OZGEN HOLDINGS AUSTRALIA PTY LTD,Callide C Power Station (facility),F,QLD,19596920.0,5443589.0,4895015.0,24167.0,4919182,0.9,On,NEM,Black Coal,2017,,False
OZGEN HOLDINGS AUSTRALIA PTY LTD,Millmerran Power Station (facility),F,QLD,23790805.0,6608557.0,5409970.0,3039.0,5413009,0.82,On,NEM,Black Coal,2017,,False
PELICAN POINT POWER LIMITED,Pelican Point Power Station,F,SA,4354648.0,1209624.0,492834.0,4777.0,497611,0.41,On,NEM,Gas,2017,,False
PERTH ENERGY PTY LTD,Kwinana Swift Power Station,F,WA,207676.0,57688.0,33597.0,651.0,34248,0.58,On,SWIS,Gas,2017,,False
PERTH ENERGY PTY LTD,Merredin Energy Power Station,F,WA,1591.0,442.0,473.0,524.0,997,1.07,On,SWIS,Gas,2017,,False
PILBARA IRON PTY LTD,Paraburdoo Power Station,F,WA,1963896.0,545527.0,288580.0,,288580,0.53,On,NWIS,Gas,2017,,False
PILBARA IRON PTY LTD,West Angelas Power Station,F,WA,1368795.0,380221.0,205655.0,,205655,0.54,On,NWIS,Gas,2017,,False
PILBARA IRON PTY LTD,Yurralyi Maya Power Station,F,WA,2722389.0,756219.0,414906.0,,414906,0.55,On,NWIS,Gas,2017,,False
PIONEER SAIL HOLDINGS PTY LIMITED,Bairnsdale Power Station,F,VIC,606688.0,168524.0,93507.0,885.0,94392,0.55,On,NEM,Gas,2017,,False
PIONEER SAIL HOLDINGS PTY LIMITED,Braemar Power Station,F,QLD,2339088.0,649747.0,380305.0,1746.0,382051,0.59,On,NEM,Coal Seam Methane,2017,,False
PIONEER SAIL HOLDINGS PTY LIMITED,Newman Power Station,F,WA,673735.0,187149.0,159852.0,,159852,0.85,Off,Off-grid,Gas,2017,,False
PIONEER SAIL HOLDINGS PTY LIMITED,Port Hedland Power Station,F,WA,1731988.0,481108.0,375138.0,,375138,0.78,On,NWIS,Gas,2017,,False
PIONEER SAIL HOLDINGS PTY LIMITED,Wagerup Power Station,F,WA,181385.0,50385.0,30110.0,839.0,30949,0.6,On,SWIS,Gas,2017,,False
POWER AND WATER CORPORATION,Alpurrurulam (Lake Nash),F,NT,6644.0,1846.0,1191.0,,1191,0.65,Off,Off-grid,Diesel,2017,,False
POWER AND WATER CORPORATION,Amanbidgi (Kildurk),F,NT,973.0,270.0,256.0,,256,0.95,Off,Off-grid,Diesel,2017,,False
POWER AND WATER CORPORATION,"Ampilatwatja (Alparra, Ammaroo)",F,NT,12042.0,3345.0,2373.0,,2373,0.71,Off,Off-grid,Diesel,2017,,False
POWER AND WATER CORPORATION,Amunturangu (Mount Liebig),F,NT,2732.0,759.0,604.0,,604,0.8,Off,Off-grid,Diesel,2017,,False
POWER AND WATER CORPORATION,Aputula (Finke),F,NT,3616.0,1004.0,720.0,,720,0.72,Off,Off-grid,Diesel,2017,,False
POWER AND WATER CORPORATION,Areyonga (Utju),F,NT,3880.0,1078.0,757.0,,757,0.7,Off,Off-grid,Diesel,2017,,False
POWER AND WATER CORPORATION,Atitjere (Harts Range),F,NT,3124.0,868.0,649.0,,649,0.75,Off,Off-grid,Diesel,2017,,False
POWER AND WATER CORPORATION,Borroloola Generation,F,NT,22837.0,6344.0,4358.0,,4358,0.69,Off,Off-grid,Diesel,2017,,False
POWER AND WATER CORPORATION,Bulla Camp,F,NT,1521.0,423.0,398.0,,398,0.94,Off,Off-grid,Diesel,2017,,False
POWER AND WATER CORPORATION,Bulman,F,NT,4397.0,1221.0,934.0,,934,0.76,Off,Off-grid,Diesel,2017,,False
POWER AND WATER CORPORATION,Daly Waters Generation,F,NT,3758.0,1044.0,792.0,,792,0.76,Off,Off-grid,Diesel,2017,,False
POWER AND WATER CORPORATION,Elliot Generation,F,NT,9731.0,2703.0,1927.0,,1927,0.71,Off,Off-grid,Gas,2017,,False
POWER AND WATER CORPORATION,Engawala (Alcoota),F,NT,1971.0,548.0,435.0,,435,0.79,Off,Off-grid,Diesel,2017,,False
POWER AND WATER CORPORATION,Epenarra (Wutunugurra),F,NT,2460.0,683.0,579.0,,579,0.85,Off,Off-grid,Diesel,2017,,False
POWER AND WATER CORPORATION,Eva Valley,F,NT,1287.0,358.0,316.0,,316,0.88,Off,Off-grid,Diesel,2017,,False
POWER AND WATER CORPORATION,Galiwinku (Elcho Island),F,NT,25276.0,7021.0,4994.0,,4994,0.71,Off,Off-grid,Diesel,2017,,False
POWER AND WATER CORPORATION,Gapuwiyak (Lake Evella),F,NT,10460.0,2906.0,2107.0,,2107,0.73,Off,Off-grid,Diesel,2017,,False
POWER AND WATER CORPORATION,Gunbalanya (Oenpelli),F,NT,17934.0,4982.0,3557.0,,3557,0.71,Off,Off-grid,Diesel,2017,,False
POWER AND WATER CORPORATION,Ikuntji (Haasts Bluff),F,NT,2613.0,726.0,579.0,,579,0.8,Off,Off-grid,Diesel,2017,,False
POWER AND WATER CORPORATION,Imangara (Murray Downs),F,NT,1052.0,292.0,243.0,,243,0.83,Off,Off-grid,Diesel,2017,,False
POWER AND WATER CORPORATION,Imanpa (Mount Ebenezer),F,NT,2088.0,580.0,457.0,,457,0.79,Off,Off-grid,Diesel,2017,,False
POWER AND WATER CORPORATION,Kalkaringi (Wave Hill),F,NT,10820.0,3006.0,1727.0,,1727,0.57,Off,Off-grid,Diesel,2017,,False
POWER AND WATER CORPORATION,Kaltukatjara (Docker River),F,NT,5227.0,1452.0,1042.0,,1042,0.72,Off,Off-grid,Diesel,2017,,False
POWER AND WATER CORPORATION,Lajamanu (Hooker Creek),F,NT,10601.0,2945.0,2112.0,,2112,0.72,Off,Off-grid,Diesel,2017,,False
POWER AND WATER CORPORATION,Laramba (Napperby),F,NT,3361.0,934.0,685.0,,685,0.73,Off,Off-grid,Diesel,2017,,False
POWER AND WATER CORPORATION,Maningrida,F,NT,32108.0,8919.0,5945.0,,5945,0.67,Off,Off-grid,Diesel,2017,,False
POWER AND WATER CORPORATION,Milikapiti (Snake Bay),F,NT,7535.0,2093.0,1583.0,,1583,0.76,Off,Off-grid,Diesel,2017,,False
POWER AND WATER CORPORATION,Milingimbi,F,NT,13208.0,3669.0,2724.0,,2724,0.74,Off,Off-grid,Diesel,2017,,False
POWER AND WATER CORPORATION,Milyakburra (Bickerton Island),F,NT,3398.0,944.0,690.0,,690,0.73,Off,Off-grid,Diesel,2017,,False
POWER AND WATER CORPORATION,Minjilang (Croker Island),F,NT,4646.0,1291.0,989.0,,989,0.77,Off,Off-grid,Diesel,2017,,False
POWER AND WATER CORPORATION,Minyerri (Hodgson Downs),F,NT,8125.0,2257.0,1652.0,,1652,0.73,Off,Off-grid,Diesel,2017,,False
POWER AND WATER CORPORATION,Nauiyu Nambiyu (Daly River),F,NT,11173.0,3104.0,2178.0,,2178,0.7,Off,Off-grid,Diesel,2017,,False
POWER AND WATER CORPORATION,Nguiu (Bathurst Island),F,NT,23428.0,6508.0,4766.0,,4766,0.73,Off,Off-grid,Diesel,2017,,False
POWER AND WATER CORPORATION,Ngukurr (Roper River),F,NT,16463.0,4573.0,3306.0,,3306,0.72,Off,Off-grid,Diesel,2017,,False
POWER AND WATER CORPORATION,Numbulwar (Rose River),F,NT,10912.0,3031.0,2134.0,,2134,0.7,Off,Off-grid,Diesel,2017,,False
POWER AND WATER CORPORATION,Nyirripi (Waite Creek),F,NT,3525.0,979.0,687.0,,687,0.7,Off,Off-grid,Diesel,2017,,False
POWER AND WATER CORPORATION,Orwaitilla (Canteen Creek),F,NT,3462.0,962.0,679.0,,679,0.71,Off,Off-grid,Diesel,2017,,False
POWER AND WATER CORPORATION,Palumpa,F,NT,5511.0,1531.0,1072.0,,1072,0.7,Off,Off-grid,Diesel,2017,,False
POWER AND WATER CORPORATION,Papunya,F,NT,6784.0,1884.0,1359.0,,1359,0.72,Off,Off-grid,Diesel,2017,,False
POWER AND WATER CORPORATION,Peppimenarti,F,NT,4349.0,1208.0,873.0,,873,0.72,Off,Off-grid,Diesel,2017,,False
POWER AND WATER CORPORATION,Pidgeon Hole,F,NT,1779.0,494.0,384.0,,384,0.78,Off,Off-grid,Diesel,2017,,False
POWER AND WATER CORPORATION,Pirlangimpi (Garden Point),F,NT,7236.0,2010.0,1611.0,,1611,0.8,Off,Off-grid,Diesel,2017,,False
POWER AND WATER CORPORATION,Ramingining,F,NT,11618.0,3227.0,2173.0,,2173,0.67,Off,Off-grid,Diesel,2017,,False
POWER AND WATER CORPORATION,Robinson River,F,NT,3819.0,1061.0,787.0,,787,0.74,Off,Off-grid,Diesel,2017,,False
POWER AND WATER CORPORATION,Tara (Neutral Junction),F,NT,1169.0,325.0,286.0,,286,0.88,Off,Off-grid,Diesel,2017,,False
POWER AND WATER CORPORATION,Ti Tree Generation,F,NT,8793.0,2443.0,1588.0,,1588,0.65,Off,Off-grid,Diesel,2017,,False
POWER AND WATER CORPORATION,Timber Creek,F,NT,10380.0,2883.0,2072.0,,2072,0.72,Off,Off-grid,Diesel,2017,,False
POWER AND WATER CORPORATION,Titjikala (Maryvale),F,NT,4005.0,1113.0,765.0,,765,0.69,Off,Off-grid,Diesel,2017,,False
POWER AND WATER CORPORATION,Umbakumba,F,NT,9472.0,2631.0,2021.0,,2021,0.77,Off,Off-grid,Diesel,2017,,False
POWER AND WATER CORPORATION,Wadeye (Port Keats),F,NT,33912.0,9420.0,6064.0,,6064,0.64,Off,Off-grid,Gas,2017,,False
POWER AND WATER CORPORATION,Walungurru (Kintore),F,NT,6320.0,1756.0,1278.0,,1278,0.73,Off,Off-grid,Diesel,2017,,False
POWER AND WATER CORPORATION,Warruwi (Goulburn Is),F,NT,6823.0,1895.0,1300.0,,1300,0.69,Off,Off-grid,Diesel,2017,,False
POWER AND WATER CORPORATION,Wilora (Stirling),F,NT,1053.0,293.0,256.0,,256,0.88,Off,Off-grid,Diesel,2017,,False
POWER AND WATER CORPORATION,Wirliyatjarrayi (Willowra),F,NT,3195.0,888.0,633.0,,633,0.71,Off,Off-grid,Diesel,2017,,False
POWER AND WATER CORPORATION,Yarralin,F,NT,4951.0,1375.0,985.0,,985,0.72,Off,Off-grid,Diesel,2017,,False
POWER AND WATER CORPORATION,Yuendumu,F,NT,18637.0,5177.0,3576.0,,3576,0.69,Off,Off-grid,Diesel,2017,,False
POWER GENERATION CORPORATION,Channel Island Power Station,F,NT,3742098.0,1039472.0,612232.0,,612232,0.59,On,DKIS,Gas,2017,,False
POWER GENERATION CORPORATION,Katherine Power Station,F,NT,87456.0,24293.0,17816.0,,17816,0.73,On,DKIS,Gas,2017,,False
POWER GENERATION CORPORATION,Kings Canyon,F,NT,3146.0,874.0,699.0,,699,0.8,Off,Off-grid,Solar,2017,,False
POWER GENERATION CORPORATION,Owen Springs Power Station,F,NT,306838.0,85233.0,50040.0,,50040,0.59,Off,Off-grid,Gas,2017,,False
POWER GENERATION CORPORATION,Ron Goodin Power Station,F,NT,409961.0,113878.0,83638.0,,83638,0.73,Off,Off-grid,Gas,2017,,False
POWER GENERATION CORPORATION,Tennant Creek Power Station,F,NT,105849.0,29403.0,21094.0,,21094,0.72,Off,Off-grid,Gas,2017,,False
POWER GENERATION CORPORATION,Weddell Power Station,F,NT,1368227.0,380063.0,220184.0,,220184,0.58,On,DKIS,Gas,2017,,False
POWER GENERATION CORPORATION,Yulara Power Station,F,NT,71586.0,19885.0,13173.0,,13173,0.66,Off,Off-grid,Gas,2017,,False
PRATT CONSOLIDATED HOLDINGS PTY. LTD.,Visy Energy - Coolaroo Co-gen,F,VIC,65844.0,18290.0,27834.0,12443.0,40277,1.52,On,NEM,Biofuel,2017,,False
QGC UPSTREAM INVESTMENTS PTY LTD,Condamine Power Station,F,QLD,3458848.0,960791.0,387939.0,803.0,388742,0.4,On,NEM,Gas,2017,,False
RATCH - AUSTRALIA CORPORATION LIMITED,Kemerton Power Station,F,WA,387969.0,107769.0,72103.0,2459.0,74562,0.67,On,SWIS,Gas,2017,,False
RATCH - AUSTRALIA CORPORATION LIMITED,Starfish Hill Wind Farm,F,SA,229802.0,63834.0,65.0,52.0,117,0.0,On,NEM,Wind,2017,,False
RATCH - AUSTRALIA CORPORATION LIMITED,Toora Wind Farm,F,VIC,178252.0,49514.0,33.0,226.0,259,0.0,On,NEM,Wind,2017,,False
RATCH - AUSTRALIA CORPORATION LIMITED,Townsville Power Station,F,QLD,1888370.0,524547.0,226290.0,3003.0,229293,0.43,On,NEM,Gas,2017,,False
RATCH - AUSTRALIA CORPORATION LIMITED,Windy Hill Wind Farm,F,QLD,100175.0,27826.0,28.0,17.0,45,0.0,On,NEM,Wind,2017,,False
REGIONAL POWER CORPORATION,Carnarvon Power Station & Distribution network,F,WA,148468.0,41241.0,24958.0,0.0,24958,0.61,Off,Off-grid,Gas,2017,,False
REGIONAL POWER CORPORATION,Denham Power Station & Denham Distribution network,F,WA,11365.0,3157.0,2275.0,,2275,0.72,Off,Off-grid,Diesel,2017,,False
REGIONAL POWER CORPORATION,Kalumburu Power Station & Distribution network,F,WA,8173.0,2270.0,1524.0,,1524,0.67,Off,Off-grid,Diesel,2017,,False
REGIONAL POWER CORPORATION,Kununurra Power Station & Kununurra Distribution network,F,WA,892.0,248.0,356.0,0.0,356,1.44,Off,Off-grid,Diesel,2017,,False
REGIONAL POWER CORPORATION,Marble Bar Power Station & Marble Bar Distribution network,F,WA,8245.0,2290.0,1193.0,,1193,0.52,Off,Off-grid,Diesel,2017,,False
REGIONAL POWER CORPORATION,Murchison Radio Astronomy Power Station and Distribution Network,F,WA,8655.0,2404.0,1553.0,,1553,0.65,Off,Off-grid,Diesel,2017,,False
REGIONAL POWER CORPORATION,Nullagine Power Station & Nullagine Distribution network,F,WA,4009.0,1114.0,616.0,,616,0.55,Off,Off-grid,Diesel,2017,,False
REGIONAL POWER CORPORATION,Onslow Power Station Horizon Power back-up & Onslow Distribtion Network,F,WA,23574.0,6548.0,4378.0,549.0,4927,0.67,Off,Off-grid,Gas,2017,,False
REGIONAL POWER CORPORATION,South Hedland Temporary Generation Power Station,F,WA,210673.0,58520.0,39885.0,,39885,0.68,On,NWIS,Gas,2017,,False
REGIONAL POWER CORPORATION,Wyndham Power Station & Distribution network,F,WA,513.0,143.0,115.0,,115,0.81,Off,Off-grid,Diesel,2017,,False
REGIONAL POWER CORPORATION,Yungngora Power Station & Yungngora Distribution Network,F,WA,5507.0,1530.0,872.0,,872,0.57,Off,Off-grid,Diesel,2017,,False
RENEWABLE POWER AUSTRALIA LIMITED,FPC Green Energy,F,QLD,150137.0,41705.0,1632.0,1929.0,3561,0.04,On,NEM,Biofuel,2017,,False
SANTOS LIMITED,Wilga Park Power Station,F,NSW,322671.0,89631.0,49655.0,24.0,49679,0.55,On,NEM,Coal Seam Methane,2017,,False
SHENHUA CLEAN ENERGY HOLDINGS PTY LIMITED,Musselroe Wind Farm Pty Ltd,F,TAS,2166190.0,601719.0,153.0,155.0,308,0.0,On,NEM,Wind,2017,,False
SHENHUA CLEAN ENERGY HOLDINGS PTY LIMITED,Woolnorth Bluff point Wind Farm Pty Ltd,F,TAS,829195.0,230332.0,75.0,22.0,97,0.0,On,NEM,Wind,2017,,False
SHENHUA CLEAN ENERGY HOLDINGS PTY LIMITED,Woolnorth Studland Bay Wind Farm Pty Ltd,F,TAS,959057.0,266405.0,86.0,25.0,111,0.0,On,NEM,Wind,2017,,False
SNOWTOWN SOUTH WIND FARM PTY. LTD.,SNOWTOWN SOUTH WIND FARM,F,SA,1500088.0,416691.0,92.0,191.0,283,0.0,On,NEM,Wind,2017,,False
SNOWTOWN WIND FARM PTY LTD,Snowtown Wind Farm,F,SA,1117532.0,310426.0,121.0,347.0,468,0.0,On,NEM,Wind,2017,,False
SNOWTOWN WIND FARM STAGE 2 PTY. LTD.,SNOWTOWN WIND FARM STAGE 2,F,SA,1463729.0,406591.0,104.0,286.0,390,0.0,On,NEM,Wind,2017,,False
SNOWY HYDRO LIMITED,Angaston Power Station,F,SA,27539.0,7650.0,5267.0,357.0,5624,0.69,On,NEM,Liquid Fuel,2017,,False
SNOWY HYDRO LIMITED,Colongra Power Station,F,NSW,50430.0,14008.0,9242.0,6794.0,16036,0.66,On,NEM,Gas,2017,,False
SNOWY HYDRO LIMITED,Laverton North Power Station,F,VIC,286275.0,79521.0,48775.0,3299.0,52074,0.61,On,NEM,Gas,2017,,False
SNOWY HYDRO LIMITED,Lonsdale/Port Stanvac Power Station,F,SA,64146.0,17818.0,9046.0,375.0,9421,0.51,On,NEM,Diesel,2017,,False
SNOWY HYDRO LIMITED,Snowy Hydro Ltd,F,NSW,19655353.0,5459820.0,1521.0,266620.0,268141,0.0,On,NEM,Hydro,2017,,False
SNOWY HYDRO LIMITED,Valley Power,F,VIC,14794.0,4109.0,3905.0,2982.0,6887,0.95,On,NEM,Gas,2017,,False
SOLAR FARM INVESTMENTS PTY LTD,Moree Solar Farm,F,NSW,515610.0,143225.0,,615.0,615,,On,NEM,Solar,2017,,False
SPIC PACIFIC ENERGY PTY LTD,Challicum Hills Wind Farm,F,VIC,457784.0,127162.0,37.0,18.0,55,0.0,On,NEM,Wind,2017,,False
SPIC PACIFIC ENERGY PTY LTD,Clements Gap Wind Farm,F,SA,578619.0,160728.0,55.0,0.0,55,0.0,On,NEM,Wind,2017,,False
SPIC PACIFIC ENERGY PTY LTD,Codrington Wind Farm,F,VIC,149335.0,41482.0,17.0,,17,0.0,On,NEM,Wind,2017,,False
SPIC PACIFIC ENERGY PTY LTD,Eildon Pondage Hydro,F,VIC,30661.0,8517.0,3.0,,3,0.0,On,NEM,Hydro,2017,,False
SPIC PACIFIC ENERGY PTY LTD,Glenmaggie Hydro,F,VIC,36823.0,10229.0,6.0,,6,0.0,On,NEM,Hydro,2017,,False
SPIC PACIFIC ENERGY PTY LTD,Ord Hydro,F,WA,765439.0,212622.0,31.0,29.0,60,0.0,Off,Off-grid,Hydro,2017,,False
SPIC PACIFIC ENERGY PTY LTD,Portland Wind Farms,F,VIC,1684621.0,467950.0,68.0,,68,0.0,On,NEM,Wind,2017,,False
SPIC PACIFIC ENERGY PTY LTD,Taralga Wind Farm,F,NSW,1038233.0,288398.0,100.0,,100,0.0,On,NEM,Wind,2017,,False
SPIC PACIFIC ENERGY PTY LTD,The Drop Hydro,F,NSW,19312.0,5364.0,6.0,,6,0.0,On,NEM,Hydro,2017,,False
SPIC PACIFIC ENERGY PTY LTD,William Hovell Hydro,F,VIC,19680.0,5467.0,4.0,,4,0.0,On,NEM,Hydro,2017,,False
SPIC PACIFIC ENERGY PTY LTD,Yambuk Wind Farm,F,VIC,312165.0,86713.0,20.0,,20,0.0,On,NEM,Wind,2017,,False
STANWELL CORPORATION LIMITED,Barron Gorge Power Station,F,QLD,459973.0,127770.0,205.0,732.0,937,0.01,On,NEM,Hydro,2017,,False
STANWELL CORPORATION LIMITED,Kareeya Power Station,F,QLD,1756092.0,487803.0,72.0,669.0,741,0.0,On,NEM,Hydro,2017,,False
STANWELL CORPORATION LIMITED,Mackay Gas Turbine,F,QLD,1404.0,390.0,494.0,2.0,496,1.27,On,NEM,Diesel,2017,,False
STANWELL CORPORATION LIMITED,Mica Creek Power Station,F,QLD,18079.0,5022.0,6513.0,1412.0,7925,1.3,On,Mt Isa,Gas,2017,,False
STANWELL CORPORATION LIMITED,Stanwell Power Station,F,QLD,33362101.0,9267250.0,7960764.0,11166.0,7971930,0.86,On,NEM,Black Coal,2017,,False
STANWELL CORPORATION LIMITED,Tarong Power Stations,F,QLD,44319711.0,12311031.0,10674877.0,37758.0,10712635,0.87,On,NEM,Black Coal,2017,,False
SUNSET POWER INTERNATIONAL PTY LTD,Vales Point Power Station,F,NSW,29270573.0,8130715.0,6903384.0,37724.0,6941108,0.85,On,NEM,Black Coal,2017,,False
SYNERGEN POWER PTY LIMITED,Dry Creek Power Station,F,SA,34902.0,9695.0,11602.0,404.0,12006,1.2,On,NEM,Gas,2017,,False
SYNERGEN POWER PTY LIMITED,Mintaro Power Station,F,SA,106663.0,29629.0,23034.0,129.0,23163,0.78,On,NEM,Gas,2017,,False
SYNERGEN POWER PTY LIMITED,Port Lincoln Power Station,F,SA,7962.0,2212.0,4015.0,386.0,4401,1.82,On,NEM,Diesel,2017,,False
SYNERGEN POWER PTY LIMITED,Snuggery Power Station,F,SA,11509.0,3197.0,3602.0,487.0,4089,1.13,On,NEM,Diesel,2017,,False
TRANSALTA ENERGY (AUSTRALIA) PTY LTD,Kalgoorlie Power Station,F,WA,920947.0,255819.0,145265.0,,145265,0.57,On,SWIS,Gas,2017,,False
TRANSALTA ENERGY (AUSTRALIA) PTY LTD,Kambalda Power Station,F,WA,934402.0,259556.0,143358.0,,143358,0.55,On,SWIS,Gas,2017,,False
TRANSALTA ENERGY (AUSTRALIA) PTY LTD,Leinster Power Station,F,WA,1129834.0,313843.0,168384.0,,168384,0.54,Off,Off-grid,Gas,2017,,False
TRANSALTA ENERGY (AUSTRALIA) PTY LTD,Mt Keith Power Station,F,WA,1360859.0,378016.0,219180.0,,219180,0.58,Off,Off-grid,Gas,2017,,False
TRANSALTA ENERGY (AUSTRALIA) PTY LTD,Solomon Power Station,F,WA,984879.0,273578.0,175216.0,,175216,0.64,Off,Off-grid,Gas,2017,,False
TRANSALTA ENERGY (AUSTRALIA) PTY LTD,South Hedland Power Station,F,WA,250611.0,69614.0,38842.0,,38842,0.56,Off,Off-grid,Gas,2017,,False
WATER CORPORATION,Cocos Keeling Islands - Home Island Generation,F,WA,9038.0,2511.0,1757.0,,1757,0.7,Off,Off-grid,Liquid Fuel,2017,,False
