reporting_entity,facility_name,type,state,electricity_production_gj,electricity_production_mwh,total_scope_1_emissions_t_co2_e,total_scope_2_emissions_t_co2_e,total_emissions_t_co2_e,emission_intensity_t_co2_e_mwh,grid_connected,grid,primary_fuel,year,controlling_corporation,is_summary,geo_query,latitude,longitude,place_id,formatted_address,geocode_status
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Looma NGD power Station,F,WA,8887.0,2469.0,1831.0,0.0,1831,0.74,Off,Off-grid,Diesel,2023,,False,"Looma NGD power Station, WA, Australia",,,,,
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Lucas Heights 1 LFG Power Station,F,NSW,74913.0,20809.0,1610.0,4.0,1614,0.08,On,NEM,Landfill Gas,2023,,False,"Lucas Heights 1 LFG Power Station, NSW, Australia",,,,,
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Lucas Heights 2 LFG Power Station,F,NSW,413840.0,114956.0,9043.0,4.0,9047,0.08,On,NEM,Landfill Gas,2023,,False,"Lucas Heights 2 LFG Power Station, NSW, Australia",,,,,
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,McArthur River Power Station,F,NT,1057329.0,293703.0,141369.0,0.0,141369,0.48,Off,Off-grid,Gas,2023,,False,"McArthur River Power Station, NT, Australia",,,,,
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Moranbah North CMM Power Station,F,QLD,1386277.0,385077.0,245586.0,7.0,245593,0.64,On,NEM,Waste Coal Mine Gas,2023,,False,"Moranbah North CMM Power Station, QLD, Australia",,,,,
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Oaky Creek II WCMG Power Station,F,QLD,356379.0,98994.0,56230.0,15.0,56245,0.57,On,NEM,Waste Coal Mine Gas,2023,,False,"Oaky Creek II WCMG Power Station, QLD, Australia",,,,,
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Oaky Creek WCMG Power Station,F,QLD,336391.0,93442.0,48500.0,26.0,48526,0.52,On,NEM,Waste Coal Mine Gas,2023,,False,"Oaky Creek WCMG Power Station, QLD, Australia",,,,,
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Pine Creek A Power Station,F,NT,706397.0,196221.0,91717.0,0.0,91717,0.47,On,DKIS,Gas,2023,,False,"Pine Creek A Power Station, NT, Australia",,,,,
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Red Hill LFG Power Station,F,WA,91349.0,25375.0,1952.0,2.0,1954,0.08,On,SWIS,Landfill Gas,2023,,False,"Red Hill LFG Power Station, WA, Australia",,,,,
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Springvale LFG Power Station,F,VIC,16182.0,4495.0,353.0,9.0,362,0.08,On,NEM,Landfill Gas,2023,,False,"Springvale LFG Power Station, VIC, Australia",,,,,
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Tahmoor WCMG Power Station,F,NSW,159763.0,44379.0,25246.0,10.0,25256,0.57,On,NEM,Waste Coal Mine Gas,2023,,False,"Tahmoor WCMG Power Station, NSW, Australia",,,,,
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Tamala Park LFG Power Station,F,WA,119103.0,33084.0,2547.0,2.0,2549,0.08,On,SWIS,Landfill Gas,2023,,False,"Tamala Park LFG Power Station, WA, Australia",,,,,
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Tower CSM Power Station,F,NSW,590821.0,164117.0,114966.0,5.0,114971,0.7,On,NEM,Waste Coal Mine Gas,2023,,False,"Tower CSM Power Station, NSW, Australia",,,,,
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Warmun Facility,F,WA,9497.0,2638.0,1980.0,0.0,1980,0.75,Off,Off-grid,Diesel,2023,,False,"Warmun Facility, WA, Australia",,,,,
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Weipa Solar Power Station,F,QLD,7788.0,2163.0,0.0,8.0,8,0.0,Off,Off-grid,Solar,2023,,False,"Weipa Solar Power Station, QLD, Australia",,,,,
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Wingfield 1 LFG Power Station,F,SA,13372.0,3714.0,531.0,5.0,536,0.14,On,NEM,Landfill Gas,2023,,False,"Wingfield 1 LFG Power Station, SA, Australia",,,,,
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Wingfield 2 LFG Power Station,F,SA,59125.0,16424.0,1253.0,3.0,1256,0.08,On,NEM,Landfill Gas,2023,,False,"Wingfield 2 LFG Power Station, SA, Australia",,,,,
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Wonthaggi Wind Farm,F,VIC,90719.0,25200.0,4.0,39.0,43,0.0,On,NEM,Wind,2023,,False,"Wonthaggi Wind Farm, VIC, Australia",,,,,
CLARE SOLAR FARM HOLDINGS PTY LTD,Clare Solar Farm,F,QLD,654568.0,181824.0,114.0,90.0,204,0.0,On,NEM,Solar,2023,,False,"Clare Solar Farm, QLD, Australia",,,,,
CLEANCO QUEENSLAND LIMITED,Barron Gorge Power Station,F,QLD,1207513.0,335420.0,249.0,342.0,591,0.0,On,NEM,Hydro,2023,,False,"Barron Gorge Power Station, QLD, Australia",,,,,
CLEANCO QUEENSLAND LIMITED,Kareeya Power Station,F,QLD,1448314.0,402310.0,83.0,3545.0,3628,0.0,On,NEM,Hydro,2023,,False,"Kareeya Power Station, QLD, Australia",,,,,
CLEANCO QUEENSLAND LIMITED,Swanbank E Power Station,F,QLD,3022407.0,839557.0,336668.0,3823.0,340491,0.4,On,NEM,Gas,2023,,False,"Swanbank E Power Station, QLD, Australia",,,,,
CLEANCO QUEENSLAND LIMITED,Wivenhoe Power Station,F,QLD,1807838.0,502177.0,714.0,515482.0,516196,0.0,On,NEM,Hydro,2023,,False,"Wivenhoe Power Station, QLD, Australia",,,,,
CWF HOLDINGS PTY LTD,Collgar Wind Farm,F,WA,2411682.0,669912.0,163.0,1077.0,1240,0.0,On,SWIS,Wind,2023,,False,"Collgar Wind Farm, WA, Australia",,,,,
DIF INFRA 4 HOLDINGS AUSTRALIA PTY LTD,Royalla Solar Farm,F,ACT,116935.0,32482.0,0.0,159.0,159,0.0,On,NEM,Solar,2023,,False,"Royalla Solar Farm, ACT, Australia",,,,,
DUNDONNELL WIND FARM PTY LTD,Dundonnell Wind Farm,F,VIC,3695260.0,1026461.0,227.0,1531.0,1758,0.0,On,NEM,Wind,2023,,False,"Dundonnell Wind Farm, VIC, Australia",,,,,
EDIFY GROUP HOLDINGS PTY LTD,Darlington Point Solar Farm Pty Ltd,F,NSW,1875674.0,521021.0,203.0,0.0,203,0.0,On,NEM,Solar,2023,,False,"Darlington Point Solar Farm Pty Ltd, NSW, Australia",,,,,
EDIFY GROUP HOLDINGS PTY LTD,Gannawarra Solar Farm Pty Ltd,F,VIC,376717.0,104644.0,26.0,0.0,26,0.0,On,NEM,Solar,2023,,False,"Gannawarra Solar Farm Pty Ltd, VIC, Australia",,,,,
EDIFY GROUP HOLDINGS PTY LTD,GESS ProjectCo Pty Ltd,F,VIC,0.0,0.0,15.0,2430.0,2445,0.0,On,NEM,Battery,2023,,False,"GESS ProjectCo Pty Ltd, VIC, Australia",,,,,
EDIFY GROUP HOLDINGS PTY LTD,Hamilton Solar Farm Pty Ltd,F,NT,412597.0,114610.0,31.0,0.0,31,0.0,On,NEM,Solar,2023,,False,"Hamilton Solar Farm Pty Ltd, NT, Australia",,,,,
EDIFY GROUP HOLDINGS PTY LTD,The Daydream Solar Farm Trust,F,QLD,1150988.0,319719.0,79.0,0.0,79,0.0,On,NEM,Solar,2023,,False,"The Daydream Solar Farm Trust, QLD, Australia",,,,,
EDIFY GROUP HOLDINGS PTY LTD,The Hayman Solar Farm Trust,F,QLD,338088.0,93913.0,34.0,0.0,34,0.0,On,NEM,Solar,2023,,False,"The Hayman Solar Farm Trust, QLD, Australia",,,,,
ELECTRICITY GENERATION AND RETAIL CORPORATION,Alkimos Beach Community Battery,F,WA,0.0,0.0,1.0,20.0,21,0.0,On,SWIS,Battery,2023,,False,"Alkimos Beach Community Battery, WA, Australia",,,,,
ELECTRICITY GENERATION AND RETAIL CORPORATION,Bremer Bay Wind Diesel Power Station,F,WA,6378.0,1772.0,5.0,0.0,5,0.0,On,SWIS,Wind,2023,,False,"Bremer Bay Wind Diesel Power Station, WA, Australia",,,,,
ELECTRICITY GENERATION AND RETAIL CORPORATION,Cockburn Power Station,F,WA,4703423.0,1306506.0,487712.0,0.0,487712,0.37,On,SWIS,Gas,2023,,False,"Cockburn Power Station, WA, Australia",,,,,
ELECTRICITY GENERATION AND RETAIL CORPORATION,Collie Power Station,F,WA,2942917.0,817477.0,776663.0,1381.0,778044,0.95,On,SWIS,Black Coal,2023,,False,"Collie Power Station, WA, Australia",,,,,
ELECTRICITY GENERATION AND RETAIL CORPORATION,Coral Bay Wind Diesel Power Station,F,WA,12464.0,3462.0,1204.0,0.0,1204,0.35,Off,Off-grid,Diesel,2023,,False,"Coral Bay Wind Diesel Power Station, WA, Australia",,,,,
ELECTRICITY GENERATION AND RETAIL CORPORATION,Hopetoun Wind Diesel Power Station,F,WA,19813.0,5504.0,2691.0,0.0,2691,0.49,Off,Off-grid,Diesel,2023,,False,"Hopetoun Wind Diesel Power Station, WA, Australia",,,,,
ELECTRICITY GENERATION AND RETAIL CORPORATION,Kalbarri Wind Farm,F,WA,9506.0,2641.0,0.0,0.0,0,0.0,On,SWIS,Wind,2023,,False,"Kalbarri Wind Farm, WA, Australia",,,,,
ELECTRICITY GENERATION AND RETAIL CORPORATION,Kalgoorlie Gas Turbine Station,F,WA,16075.0,4465.0,4655.0,0.0,4655,1.04,On,SWIS,Gas,2023,,False,"Kalgoorlie Gas Turbine Station, WA, Australia",,,,,
ELECTRICITY GENERATION AND RETAIL CORPORATION,Kwinana Battery Energy Storage Site,F,WA,0.0,0.0,280.0,200.0,480,0.0,On,SWIS,Battery,2023,,False,"Kwinana Battery Energy Storage Site, WA, Australia",,,,,
ELECTRICITY GENERATION AND RETAIL CORPORATION,Kwinana Power Station,F,WA,3852733.0,1070204.0,542823.0,312.0,543135,0.51,On,SWIS,Gas,2023,,False,"Kwinana Power Station, WA, Australia",,,,,
ELECTRICITY GENERATION AND RETAIL CORPORATION,Muja Power Station,F,WA,10918884.0,3033023.0,2868892.0,856.0,2869748,0.95,On,SWIS,Black Coal,2023,,False,"Muja Power Station, WA, Australia",,,,,
ELECTRICITY GENERATION AND RETAIL CORPORATION,Mungarra Gas Turbine Station,F,WA,18919.0,5255.0,4687.0,0.0,4687,0.89,On,SWIS,Gas,2023,,False,"Mungarra Gas Turbine Station, WA, Australia",,,,,
ELECTRICITY GENERATION AND RETAIL CORPORATION,Pinjar Gas Turbine Station,F,WA,2585024.0,718062.0,669979.0,0.0,669979,0.93,On,SWIS,Gas,2023,,False,"Pinjar Gas Turbine Station, WA, Australia",,,,,
ELECTRICITY GENERATION AND RETAIL CORPORATION,VPP4S,F,WA,0.0,0.0,0.0,78.0,78,0.0,On,SWIS,Battery,2023,,False,"VPP4S, WA, Australia",,,,,
ELECTRICITY NETWORKS CORPORATION,Ravensthorpe Power Station,F,WA,1524.0,423.0,331.0,0.0,331,0.78,On,SWIS,Diesel,2023,,False,"Ravensthorpe Power Station, WA, Australia",,,,,
ENEL GREEN POWER AUSTRALIA PTY LTD,Bungala One Solar Farm,F,SA,834604.0,231834.0,0.0,0.0,0,0.0,On,NEM,Solar,2023,,False,"Bungala One Solar Farm, SA, Australia",,,,,
ENEL GREEN POWER AUSTRALIA PTY LTD,Bungala Two Solar Farm,F,SA,854536.0,237371.0,0.0,0.0,0,0.0,On,NEM,Solar,2023,,False,"Bungala Two Solar Farm, SA, Australia",,,,,
ENEL GREEN POWER AUSTRALIA PTY LTD,Cohuna Solar Farm,F,VIC,132467.0,36796.0,0.0,0.0,0,0.0,On,NEM,Solar,2023,,False,"Cohuna Solar Farm, VIC, Australia",,,,,
ENERGY QUEENSLAND LIMITED,Aurukun Remote generation,F,QLD,23881.0,6634.0,4365.0,0.0,4365,0.66,Off,Off-grid,Diesel,2023,,False,"Aurukun Remote generation, QLD, Australia",,,,,
ENERGY QUEENSLAND LIMITED,Badu Island Remote Generation,F,QLD,12778.0,3549.0,2421.0,0.0,2421,0.68,Off,Off-grid,Diesel,2023,,False,"Badu Island Remote Generation, QLD, Australia",,,,,
ENERGY QUEENSLAND LIMITED,Bamaga Remote Generation,F,QLD,60413.0,16781.0,11256.0,0.0,11256,0.67,Off,Off-grid,Diesel,2023,,False,"Bamaga Remote Generation, QLD, Australia",,,,,
ENERGY QUEENSLAND LIMITED,Barcaldine Power Station Facility,F,QLD,19751.0,5486.0,6667.0,365.0,7032,1.22,On,NEM,Gas,2023,,False,"Barcaldine Power Station Facility, QLD, Australia",,,,,
ENERGY QUEENSLAND LIMITED,Bedourie Remote Generation,F,QLD,4217.0,1171.0,781.0,0.0,781,0.67,Off,Off-grid,Diesel,2023,,False,"Bedourie Remote Generation, QLD, Australia",,,,,
ENERGY QUEENSLAND LIMITED,Birdsville Remote Generation,F,QLD,5409.0,1502.0,973.0,0.0,973,0.65,Off,Off-grid,Diesel,2023,,False,"Birdsville Remote Generation, QLD, Australia",,,,,
ENERGY QUEENSLAND LIMITED,Boigu Island Remote Generation,F,QLD,5205.0,1446.0,1034.0,0.0,1034,0.72,Off,Off-grid,Diesel,2023,,False,"Boigu Island Remote Generation, QLD, Australia",,,,,
ENERGY QUEENSLAND LIMITED,Boulia Remote Generation,F,QLD,10092.0,2803.0,1926.0,0.0,1926,0.69,Off,Off-grid,Diesel,2023,,False,"Boulia Remote Generation, QLD, Australia",,,,,
ENERGY QUEENSLAND LIMITED,Burketown Remote Generation,F,QLD,8311.0,2309.0,1440.0,0.0,1440,0.62,Off,Off-grid,Diesel,2023,,False,"Burketown Remote Generation, QLD, Australia",,,,,
ENERGY QUEENSLAND LIMITED,Camooweal Remote Generation,F,QLD,7974.0,2215.0,1557.0,0.0,1557,0.7,Off,Off-grid,Diesel,2023,,False,"Camooweal Remote Generation, QLD, Australia",,,,,
ENERGY QUEENSLAND LIMITED,Coconut Island Remote Generation,F,QLD,4267.0,1185.0,853.0,0.0,853,0.72,Off,Off-grid,Diesel,2023,,False,"Coconut Island Remote Generation, QLD, Australia",,,,,
ENERGY QUEENSLAND LIMITED,Coen Remote Generation,F,QLD,6992.0,1942.0,1292.0,0.0,1292,0.67,Off,Off-grid,Diesel,2023,,False,"Coen Remote Generation, QLD, Australia",,,,,
ENERGY QUEENSLAND LIMITED,Darnley Island Remote Generation,F,QLD,6050.0,1681.0,1199.0,0.0,1199,0.71,Off,Off-grid,Diesel,2023,,False,"Darnley Island Remote Generation, QLD, Australia",,,,,
ENERGY QUEENSLAND LIMITED,Dauan Island Remote Generation,F,QLD,3840.0,1066.0,784.0,0.0,784,0.74,Off,Off-grid,Diesel,2023,,False,"Dauan Island Remote Generation, QLD, Australia",,,,,
ENERGY QUEENSLAND LIMITED,Domain Shopping centre Solar Farm,F,QLD,7861.0,2183.0,0.0,0.0,0,0.0,Off,Off-grid,Solar,2023,,False,"Domain Shopping centre Solar Farm, QLD, Australia",,,,,
ENERGY QUEENSLAND LIMITED,Doomadgee Remote Generation,F,QLD,25780.0,7161.0,4634.0,0.0,4634,0.65,Off,Off-grid,Diesel,2023,,False,"Doomadgee Remote Generation, QLD, Australia",,,,,
ENERGY QUEENSLAND LIMITED,Energy Impact - Bromelton Peak Generation Plant - Facility,F,QLD,3038.0,844.0,404.0,309.0,713,0.48,On,NEM,Diesel,2023,,False,"Energy Impact - Bromelton Peak Generation Plant - Facility, QLD, Australia",,,,,
ENERGY QUEENSLAND LIMITED,Energy Impact - Generation - Facility,F,QLD,2530.0,703.0,495.0,0.0,495,0.7,On,NEM,Diesel,2023,,False,"Energy Impact - Generation - Facility, QLD, Australia",,,,,
ENERGY QUEENSLAND LIMITED,Grand Central Shopping Centre Solar Farm,F,QLD,4637.0,1288.0,0.0,0.0,0,0.0,Off,Off-grid,Solar,2023,,False,"Grand Central Shopping Centre Solar Farm, QLD, Australia",,,,,
ENERGY QUEENSLAND LIMITED,Gununa Remote Generation,F,QLD,23023.0,6395.0,4510.0,0.0,4510,0.71,Off,Off-grid,Diesel,2023,,False,"Gununa Remote Generation, QLD, Australia",,,,,
ENERGY QUEENSLAND LIMITED,Hammond Island,F,QLD,3495.0,971.0,724.0,0.0,724,0.75,Off,Off-grid,Diesel,2023,,False,"Hammond Island, QLD, Australia",,,,,
ENERGY QUEENSLAND LIMITED,Jundah Remote Generation,F,QLD,3964.0,1101.0,732.0,0.0,732,0.66,Off,Off-grid,Diesel,2023,,False,"Jundah Remote Generation, QLD, Australia",,,,,
ENERGY QUEENSLAND LIMITED,Kowanyama Remote Generation,F,QLD,20462.0,5684.0,3754.0,0.0,3754,0.66,Off,Off-grid,Diesel,2023,,False,"Kowanyama Remote Generation, QLD, Australia",,,,,
ENERGY QUEENSLAND LIMITED,Kubin Island Remote Generation,F,QLD,8936.0,2482.0,1678.0,0.0,1678,0.68,Off,Off-grid,Diesel,2023,,False,"Kubin Island Remote Generation, QLD, Australia",,,,,
ENERGY QUEENSLAND LIMITED,Lockhart River Remote Generation,F,QLD,11920.0,3311.0,2209.0,0.0,2209,0.67,Off,Off-grid,Diesel,2023,,False,"Lockhart River Remote Generation, QLD, Australia",,,,,
ENERGY QUEENSLAND LIMITED,Logan Hyperdome Solar Farm,F,QLD,22165.0,6157.0,0.0,0.0,0,0.0,Off,Off-grid,Solar,2023,,False,"Logan Hyperdome Solar Farm, QLD, Australia",,,,,
ENERGY QUEENSLAND LIMITED,Mabuig Island Remote Generation,F,QLD,4189.0,1164.0,858.0,0.0,858,0.74,Off,Off-grid,Diesel,2023,,False,"Mabuig Island Remote Generation, QLD, Australia",,,,,
ENERGY QUEENSLAND LIMITED,Mapoon Remote Generation,F,QLD,6939.0,1927.0,1217.0,0.0,1217,0.63,Off,Off-grid,Diesel,2023,,False,"Mapoon Remote Generation, QLD, Australia",,,,,
ENERGY QUEENSLAND LIMITED,Murray Island Remote Generation,F,QLD,7478.0,2077.0,1433.0,0.0,1433,0.69,Off,Off-grid,Diesel,2023,,False,"Murray Island Remote Generation, QLD, Australia",,,,,
ENERGY QUEENSLAND LIMITED,Palm Island Remote Generation,F,QLD,33326.0,9257.0,6399.0,0.0,6399,0.69,Off,Off-grid,Diesel,2023,,False,"Palm Island Remote Generation, QLD, Australia",,,,,
ENERGY QUEENSLAND LIMITED,Pormpuraaw,F,QLD,12229.0,3397.0,2294.0,0.0,2294,0.68,Off,Off-grid,Diesel,2023,,False,"Pormpuraaw, QLD, Australia",,,,,
ENERGY QUEENSLAND LIMITED,Robina Shopping Centre Solar Farm,F,QLD,25547.0,7096.0,0.0,0.0,0,0.0,Off,Off-grid,Solar,2023,,False,"Robina Shopping Centre Solar Farm, QLD, Australia",,,,,
ENERGY QUEENSLAND LIMITED,Sabai Island Remote Generation,F,QLD,6577.0,1827.0,1283.0,0.0,1283,0.7,Off,Off-grid,Diesel,2023,,False,"Sabai Island Remote Generation, QLD, Australia",,,,,
ENERGY QUEENSLAND LIMITED,Stephen Island Remote Generation,F,QLD,1898.0,527.0,385.0,0.0,385,0.73,Off,Off-grid,Diesel,2023,,False,"Stephen Island Remote Generation, QLD, Australia",,,,,
ENERGY QUEENSLAND LIMITED,Thursday Island Remote Generation,F,QLD,103117.0,28643.0,18418.0,0.0,18418,0.64,Off,Off-grid,Diesel,2023,,False,"Thursday Island Remote Generation, QLD, Australia",,,,,
ENERGY QUEENSLAND LIMITED,Warraber Island Remote Generation,F,QLD,5424.0,1507.0,1069.0,0.0,1069,0.71,Off,Off-grid,Diesel,2023,,False,"Warraber Island Remote Generation, QLD, Australia",,,,,
ENERGY QUEENSLAND LIMITED,Wasaga Remote Generation,F,QLD,17287.0,4802.0,3396.0,0.0,3396,0.71,Off,Off-grid,Diesel,2023,,False,"Wasaga Remote Generation, QLD, Australia",,,,,
ENERGY QUEENSLAND LIMITED,Water Gardens Shopping Centre Solar Farm,F,VIC,9746.0,2707.0,0.0,0.0,0,0.0,Off,Off-grid,Solar,2023,,False,"Water Gardens Shopping Centre Solar Farm, VIC, Australia",,,,,
ENERGY QUEENSLAND LIMITED,Windorah Remote Generation,F,QLD,4603.0,1278.0,823.0,0.0,823,0.64,Off,Off-grid,Diesel,2023,,False,"Windorah Remote Generation, QLD, Australia",,,,,
ENERGY QUEENSLAND LIMITED,Yam Island,F,QLD,6432.0,1787.0,1205.0,0.0,1205,0.67,Off,Off-grid,Diesel,2023,,False,"Yam Island, QLD, Australia",,,,,
ENERGY QUEENSLAND LIMITED,York Island,F,QLD,5612.0,1559.0,1093.0,0.0,1093,0.7,Off,Off-grid,Diesel,2023,,False,"York Island, QLD, Australia",,,,,
ENERGYAUSTRALIA HOLDINGS LIMITED,EnergyAustralia Virtual Power Plant (EA VPP),F,VIC,0.0,0.0,0.0,0.0,0,0.0,On,NEM,Battery,2023,,False,"EnergyAustralia Virtual Power Plant (EA VPP), VIC, Australia",,,,,
ENERGYAUSTRALIA HOLDINGS LIMITED,Hallett Power Station,F,SA,254167.0,70602.0,51466.0,579.0,52045,0.73,On,NEM,Gas,2023,,False,"Hallett Power Station, SA, Australia",,,,,
ENERGYAUSTRALIA HOLDINGS LIMITED,Jeeralang Power Station,F,VIC,186854.0,51904.0,41995.0,4750.0,46745,0.81,On,NEM,Gas,2023,,False,"Jeeralang Power Station, VIC, Australia",,,,,
ENERGYAUSTRALIA HOLDINGS LIMITED,Mt Piper Power Station,F,NSW,21226769.0,5896325.0,5124791.0,16531.0,5141322,0.87,On,NEM,Black Coal,2023,,False,"Mt Piper Power Station, NSW, Australia",,,,,
ENERGYAUSTRALIA HOLDINGS LIMITED,Newport Power Station,F,VIC,1558422.0,432895.0,235076.0,22482.0,257558,0.54,On,NEM,Gas,2023,,False,"Newport Power Station, VIC, Australia",,,,,
ENERGYAUSTRALIA HOLDINGS LIMITED,Tallawarra Power Station,F,NSW,4378027.0,1216119.0,452109.0,5873.0,457982,0.37,On,NEM,Gas,2023,,False,"Tallawarra Power Station, NSW, Australia",,,,,
ENERGYAUSTRALIA HOLDINGS LIMITED,Virtual Power Plant,F,VIC,3536.0,982.0,0.0,0.0,0,0.0,Off,Off-grid,Solar,2023,,False,"Virtual Power Plant, VIC, Australia",,,,,
ENERGYAUSTRALIA HOLDINGS LIMITED,Yallourn Power Station,F,VIC,31789260.0,8830350.0,11478271.0,131437.0,11609708,1.3,On,NEM,Brown Coal,2023,,False,"Yallourn Power Station, VIC, Australia",,,,,
ESSENTIAL ENERGY,Essential Energy Generation Facility - Broken Hill Gas Turbine,F,NSW,0.0,0.0,0.0,0.0,0,0.0,On,NEM,Diesel,2023,,False,"Essential Energy Generation Facility - Broken Hill Gas Turbine, NSW, Australia",,,,,
EWP AUSTRALIA PTY LTD,Columboola Solar Farm Hold Co Pty Ltd,F,QLD,769495.0,213748.0,67.0,1972.0,2039,0.0,On,NEM,Solar,2023,,False,"Columboola Solar Farm Hold Co Pty Ltd, QLD, Australia",,,,,
FENGATE EXMOUTH ENERGY SPV PTY LTD,Exmouth Power Station Pty Ltd,F,WA,91596.0,25443.0,17643.0,0.0,17643,0.69,Off,Off-grid,Gas,2023,,False,"Exmouth Power Station Pty Ltd, WA, Australia",,,,,
FINLEY SOLAR HOLDINGS PTY LTD,Finley Solar Farm,F,NSW,1033401.0,287056.0,0.0,897.0,897,0.0,On,NEM,Solar,2023,,False,"Finley Solar Farm, NSW, Australia",,,,,
FORTESCUE METALS GROUP LTD,PEG Power Station,F,WA,0.0,0.0,7649.0,0.0,7649,0.0,Off,Off-grid,Gas,2023,,False,"PEG Power Station, WA, Australia",,,,,
FORTESCUE METALS GROUP LTD,Solomon Power Station,F,WA,1194901.0,331917.0,206715.0,0.0,206715,0.62,Off,Off-grid,Gas,2023,,False,"Solomon Power Station, WA, Australia",,,,,
FS OAKEY 2 PTY LTD,Oakey 2 Solar Farm,F,QLD,392233.0,108954.0,0.0,0.0,0,0.0,On,NEM,Solar,2023,,False,"Oakey 2 Solar Farm, QLD, Australia",,,,,
GENEX POWER LIMITED,Jemalong PV Asset Pty Ltd as Trustee for the Jemalong PV Asset Trust,F,NSW,378775.0,105215.0,0.0,675.0,675,0.0,On,NEM,Solar,2023,,False,"Jemalong PV Asset Pty Ltd as Trustee for the Jemalong PV Asset Trust, NSW, Australia",,,,,
GENEX POWER LIMITED,Kidston Solar One - Solar - Qld,F,QLD,424119.0,117811.0,0.0,962.0,962,0.0,On,NEM,Solar,2023,,False,"Kidston Solar One - Solar - Qld, QLD, Australia",,,,,
GENTARI RENEWABLES AUSTRALIA PTY LTD,Clermont Solar Farm,F,QLD,578645.0,160735.0,334.0,3396.0,3730,0.0,On,NEM,Solar,2023,,False,"Clermont Solar Farm, QLD, Australia",,,,,
GENTARI RENEWABLES AUSTRALIA PTY LTD,Wemen Solar Farm,F,VIC,573684.0,159357.0,46.0,1546.0,1592,0.0,On,NEM,Solar,2023,,False,"Wemen Solar Farm, VIC, Australia",,,,,
GENUITY PTY LTD,Callide C Power Station (facility),F,QLD,3740418.0,1039005.0,921546.0,12215.0,933761,0.89,On,NEM,Black Coal,2023,,False,"Callide C Power Station (facility), QLD, Australia",,,,,
GENUITY PTY LTD,Millmerran Power Station (facility),F,QLD,21538826.0,5983007.0,5009858.0,722.0,5010580,0.84,On,NEM,Black Coal,2023,,False,"Millmerran Power Station (facility), QLD, Australia",,,,,
GLENCORE HOLDINGS PTY LIMITED,Mica Creek Power Station,F,QLD,538113.0,149476.0,49174.0,0.0,49174,0.33,On,Mt Isa,Gas,2023,,False,"Mica Creek Power Station, QLD, Australia",,,,,
GLOBAL POWER GENERATION AUSTRALIA PTY LTD,Berrybank 2 Wind farm,F,VIC,304851.0,84681.0,278.0,775.0,1053,0.0,On,NEM,Wind,2023,,False,"Berrybank 2 Wind farm, VIC, Australia",,,,,
GLOBAL POWER GENERATION AUSTRALIA PTY LTD,Berrybank Wind farm,F,VIC,1980685.0,550190.0,136.0,797.0,933,0.0,On,NEM,Wind,2023,,False,"Berrybank Wind farm, VIC, Australia",,,,,
GLOBAL POWER GENERATION AUSTRALIA PTY LTD,Crookwell 2 Wind farm,F,NSW,1070324.0,297312.0,61.0,196.0,257,0.0,On,NEM,Wind,2023,,False,"Crookwell 2 Wind farm, NSW, Australia",,,,,
GLOBAL POWER GENERATION AUSTRALIA PTY LTD,Crookwell 3 Windfarm,F,NSW,0.0,0.0,1945.0,0.0,1945,0.0,On,NEM,Wind,2023,,False,"Crookwell 3 Windfarm, NSW, Australia",,,,,
GLOBAL POWER GENERATION AUSTRALIA PTY LTD,Cunderdin Solar/BESS,F,WA,0.0,0.0,61.0,0.0,61,0.0,On,SWIS,Solar,2023,,False,"Cunderdin Solar/BESS, WA, Australia",,,,,
GLOBAL POWER GENERATION AUSTRALIA PTY LTD,Queanbeyan Battery Energy Storage System,F,ACT,0.0,0.0,62.0,818.0,880,0.0,On,NEM,Battery,2023,,False,"Queanbeyan Battery Energy Storage System, ACT, Australia",,,,,
GLOBAL POWER GENERATION AUSTRALIA PTY LTD,Ryans Corner Windfarm,F,VIC,0.0,0.0,2599.0,0.0,2599,0.0,On,NEM,Wind,2023,,False,"Ryans Corner Windfarm, VIC, Australia",,,,,
GOLDFIELDS POWER PTY LTD,Parkeston Power Station,F,WA,271994.0,75554.0,43918.0,0.0,43918,0.58,On,SWIS,Gas,2023,,False,"Parkeston Power Station, WA, Australia",,,,,
GOONUMBLA HOLDINGS CO PTY. LTD.,Goonumbla Solar Farm,F,NSW,422450.0,117347.0,16.0,381.0,397,0.0,On,NEM,Solar,2023,,False,"Goonumbla Solar Farm, NSW, Australia",,,,,
