Reporting entity,Facility name,Type,State,Electricity production GJ,Electricity production MWh,Total scope 1 emissions t CO2 e,Total scope 2 emissions t CO2 e,Total emissions t CO2 e,Emission intensity t CO2 e MWh,Grid connected,Grid,Primary fuel,Important notes
LS AUSTRALIA HOLDCO1 PTY LTD,Wellington Solar Farm,F,NSW,174242,48400,980,536.0,1516,0.02,On,NEM,Solar,-
LS AUSTRALIA HOLDCO1 PTY LTD,Corporate Total,C,-,174242,48400,980,536.0,1516,,-,-,-,-
MERIDIAN ENERGY AUSTRALIA PTY LIMITED,Burrinjuck Hydro,F,NSW,352956,98043,14,64.0,78,0.0,On,NEM,Hydro,-
MERIDIAN ENERGY AUSTRALIA PTY LIMITED,Hume Hydro,F,NSW,530308,147308,26,326.0,352,0.0,On,NEM,Hydro,-
MERIDIAN ENERGY AUSTRALIA PTY LIMITED,Keepit Hydro,F,NSW,6314,1754,11,0.0,11,0.01,On,NEM,Hydro,-
MERIDIAN ENERGY AUSTRALIA PTY LIMITED,Mt Mercer Wind farm Pty Ltd,F,VIC,1299911,361086,50,0.0,50,0.0,On,NEM,Wind,-
MERIDIAN ENERGY AUSTRALIA PTY LIMITED,Mt Millar Wind Farm Pty Ltd,F,SA,611833,169954,602,0.0,602,0.0,On,NEM,Wind,-
MERIDIAN ENERGY AUSTRALIA PTY LIMITED,Corporate Total,C,-,2801322,778145,703,390.0,1093,,-,-,-,-
MOMENTUM ENERGY PTY LIMITED,Alfred Hospital Cogeneration Plant,F,VIC,40021,11117,13070,459.0,13529,1.18,On,NEM,Gas,-
MOMENTUM ENERGY PTY LIMITED,Dandenong Hospital Cogeneration Plant,F,VIC,41542,11539,12160,403.0,12563,1.05,On,NEM,Gas,-
MOMENTUM ENERGY PTY LIMITED,Geelong Hospital Cogeneration Plant,F,VIC,41544,11540,11143,349.0,11492,0.97,On,NEM,Gas,-
MOMENTUM ENERGY PTY LIMITED,Royal Melbourne Hospital Cogeneration Plant,F,VIC,98554,27376,28629,345.0,28974,1.05,On,NEM,Gas,-
MOMENTUM ENERGY PTY LIMITED,ST. Vincent's Hospital Cogeneration Plant,F,VIC,40284,11190,12438,379.0,12817,1.11,On,NEM,Gas,-
MOMENTUM ENERGY PTY LIMITED,Corporate Total,C,-,261945,72762,77440,1935.0,79375,,-,-,-,-
MOORABOOL WIND FARM (HOLDING) PTY LTD,Moorabool Wind Farm Pty Ltd,F,VIC,249956,69432,64,68044.0,68108,0.0,On,NEM,Wind,-
MOORABOOL WIND FARM (HOLDING) PTY LTD,Corporate Total,C,-,249956,69432,64,68044.0,68108,,-,-,-,-
MORTONS LANE WIND FARM (HOLDING) PTY LTD,Mortons Lane Windfarm Pty Ltd,F,VIC,214066,59463,0,45.0,45,0.0,On,NEM,Wind,-
MORTONS LANE WIND FARM (HOLDING) PTY LTD,Corporate Total,C,-,214066,59463,0,45.0,45,,-,-,-,-
MUMBIDA WIND FARM NO 1 HOLDINGS PTY LTD,Mumbida Wind Farm Pty Ltd,F,WA,720925,200257,34,730.0,764,0.0,On,SWIS,Wind,-
MUMBIDA WIND FARM NO 1 HOLDINGS PTY LTD,Corporate Total,C,-,720925,200257,34,730.0,764,,-,-,-,-
MURRA WARRA PROJECT CO PTY LTD,Murra Warra Wind Farm,F,VIC,2632275,731187,52,509.0,561,0.0,On,NEM,Wind,-
MURRA WARRA PROJECT CO PTY LTD,Corporate Total,C,-,2632275,731187,52,509.0,561,,-,-,-,-
NEOEN AUSTRALIA PTY. LTD.,BULGANA GREEN POWER HUB,F,VIC,1349662,374906,142,1173.0,1315,0.0,On,NEM,Wind,-
NEOEN AUSTRALIA PTY. LTD.,COLEAMBALLY SOLAR PTY LTD,F,NSW,1234361,342878,43,1295.0,1338,0.0,On,NEM,Solar,-
NEOEN AUSTRALIA PTY. LTD.,DEGRUSSA SOLAR PROJECT PTY LTD,F,WA,76781,21328,0,315.0,315,0.0,Off,Off-grid,Solar,-
NEOEN AUSTRALIA PTY. LTD.,DUBBO SOLAR HUB PTY LTD,F,NSW,210533,58481,5,88.0,93,0.0,On,NEM,Solar,-
NEOEN AUSTRALIA PTY. LTD.,GRIFFITH SOLAR FARM PTY LTD,F,NSW,249520,69311,11,102.0,113,0.0,On,NEM,Solar,-
NEOEN AUSTRALIA PTY. LTD.,HORNSDALE POWER RESERVE PTY LTD,F,SA,0,0,198,5466.0,5664,0.0,On,NEM,Battery,-
NEOEN AUSTRALIA PTY. LTD.,HWF1 PTY LTD,F,SA,1221400,339278,28,99.0,127,0.0,On,NEM,Wind,-
NEOEN AUSTRALIA PTY. LTD.,HWF2 PTY LTD,F,SA,1160350,322320,27,105.0,132,0.0,On,NEM,Wind,-
NEOEN AUSTRALIA PTY. LTD.,HWF3 PTY LTD,F,SA,1253124,348090,27,98.0,125,0.0,On,NEM,Wind,-
NEOEN AUSTRALIA PTY. LTD.,NUMURKAH SOLAR FARM PTY LTD,F,VIC,829959,230544,41,1094.0,1135,0.0,On,NEM,Solar,-
NEOEN AUSTRALIA PTY. LTD.,PARKES SOLAR FARM PTY LTD,F,NSW,453057,125849,19,268.0,287,0.0,On,NEM,Solar,-
NEOEN AUSTRALIA PTY. LTD.,Corporate Total,C,-,8038747,2232985,541,10103.0,10644,,-,-,-,-
NEW ENERGY SOLAR LIMITED,FS NSW Project No 1 AT Pty Ltd as trustee for FS NSW Project No 1 Asset Trust,F,NSW,640126,177813,0,669.0,669,0.0,On,NEM,Solar,-
NEW ENERGY SOLAR LIMITED,Manildra Prop Pty Ltd as trustee for Manildra Asset Trust,F,NSW,311854,86626,0,180.0,180,0.0,On,NEM,Solar,-
NEW ENERGY SOLAR LIMITED,Corporate Total,C,-,951980,264439,0,849.0,849,,-,-,-,-
NEWGEN KWINANA HOLDINGS PTY LTD,Kwinana Gas Fired Power Station,F,WA,7297874,2027187,795750,156.0,795906,0.39,On,SWIS,Gas,-
NEWGEN KWINANA HOLDINGS PTY LTD,Corporate Total,C,-,7297874,2027187,795750,156.0,795906,,-,-,-,-
NRG VICTORIA I PTY LTD,Gladstone Power Station,F,QLD,23114397,6420666,6269417,55468.0,6324885,0.98,On,NEM,Black Coal,-
NRG VICTORIA I PTY LTD,Corporate Total,C,-,23114397,6420666,6269417,55468.0,6324885,,-,-,-,-
OAKEY 1 ASSET COMPANY PTY LTD,Oakey 1 Solar Farm,F,NSW,187381,52050,0,0.0,0,0.0,On,NEM,Solar,-
OAKEY 1 ASSET COMPANY PTY LTD,Corporate Total,C,-,187381,52050,0,0.0,0,,-,-,-,-
OAKEY 1 NEW HOLDCO PTY LTD,Oakey 1 Solar Farm,F,QLD,187381,52050,0,0.0,0,0.0,On,NEM,Solar,-
OAKEY 1 NEW HOLDCO PTY LTD,Corporate Total,C,-,187381,52050,0,0.0,0,,-,-,-,-
ORIGIN ENERGY LIMITED,Ballarat Solar Park,F,VIC,1209,336,0,1.0,1,0.0,On,NEM,Solar,-
ORIGIN ENERGY LIMITED,Bendigo Solar Park,F,VIC,1511,420,0,3.0,3,0.0,On,NEM,Solar,-
ORIGIN ENERGY LIMITED,Bond,F,NSW,2157,599,356,24.0,380,0.59,On,NEM,Gas,-
ORIGIN ENERGY LIMITED,Chifley Square,F,NSW,3870,1075,585,44.0,629,0.54,On,NEM,Gas,-
ORIGIN ENERGY LIMITED,Darling Downs Power Station,F,QLD,6495463,1804295,784373,14707.0,799080,0.43,On,NEM,Gas,-
ORIGIN ENERGY LIMITED,Drapac,F,VIC,1872,520,323,25.0,348,0.62,On,NEM,Gas,-
ORIGIN ENERGY LIMITED,Eraring Power Station,F,NSW,52235712,14509920,12713738,16072.0,12729810,0.88,On,NEM,Black Coal,-
ORIGIN ENERGY LIMITED,Exhibition Street,F,VIC,534,148,87,7.0,94,0.59,On,NEM,Gas,-
ORIGIN ENERGY LIMITED,Kent Street,F,NSW,11287,3135,1630,127.0,1757,0.52,On,NEM,Gas,-
ORIGIN ENERGY LIMITED,La Trobe,F,VIC,574,159,111,8.0,119,0.7,On,NEM,Gas,-
ORIGIN ENERGY LIMITED,Ladbroke Grove Power Station,F,SA,303619,84339,43477,417.0,43894,0.52,On,NEM,Gas,-
ORIGIN ENERGY LIMITED,Mortlake Power Station,F,VIC,1877041,521400,291272,4902.0,296174,0.56,On,NEM,Gas,-
ORIGIN ENERGY LIMITED,Mount,F,NSW,5624,1562,893,63.0,956,0.57,On,NEM,Gas,-
ORIGIN ENERGY LIMITED,Mt Stuart Power Station,F,QLD,140913,39142,42561,3987.0,46548,1.09,On,NEM,Kerosene,-
ORIGIN ENERGY LIMITED,Quarantine Power Station,F,SA,473840,131622,82800,1385.0,84185,0.63,On,NEM,Gas,-
ORIGIN ENERGY LIMITED,Roma Power Station,F,QLD,174977,48605,30935,981.0,31916,0.64,On,NEM,Gas,-
ORIGIN ENERGY LIMITED,Shoalhaven Scheme,F,NSW,446873,124131,274,124058.0,124332,0.0,On,NEM,Hydro,-
ORIGIN ENERGY LIMITED,Stockland Headquarters,F,NSW,3303,918,533,37.0,570,0.58,On,NEM,Gas,-
ORIGIN ENERGY LIMITED,University of NSW,F,NSW,8274,2298,1223,93.0,1316,0.53,On,NEM,Gas,-
ORIGIN ENERGY LIMITED,Uranquinty Power Station,F,NSW,588189,163386,104491,4737.0,109228,0.64,On,NEM,Gas,-
ORIGIN ENERGY LIMITED,Corporate Total,C,-,62776842,17438011,14099662,171678.0,14271340,,-,-,-,-
OZGEN HOLDINGS AUSTRALIA PTY LTD,Callide C Power Station (facility),F,QLD,18205965,5057213,4549575,29039.0,4578614,0.9,On,NEM,Black Coal,"Please note that where more than one person has operational control over a facility at the same time and no nomination of operational control has been made, data for the facility for the entire period must be reported by the controlling corporation of each entity with operational control. This results in the same facility being reported multiple times. C S ENERGY LIMITED and OZGEN HOLDINGS AUSTRALIA PTY LTD, have each included the same data for the Callide C Power Station in their NGER reports."
OZGEN HOLDINGS AUSTRALIA PTY LTD,Millmerran Power Station (facility),F,QLD,22829107,6341419,5257559,4001.0,5261560,0.83,On,NEM,Black Coal,-
OZGEN HOLDINGS AUSTRALIA PTY LTD,Corporate Total,C,-,41035072,11398631,9807134,33040.0,9840174,,-,-,-,-
PALISADE GRANVILLE HARBOUR INVESTMENTS PTY LTD,Granville Harbour Wind Farm,F,TAS,1222624,339618,283,210.0,493,0.0,On,NEM,Wind,-
PALISADE GRANVILLE HARBOUR INVESTMENTS PTY LTD,Corporate Total,C,-,1222624,339618,283,210.0,493,,-,-,-,-
PALISADE SOLAR 1 PTY LTD,Ross River Solar Farm,F,QLD,966896,268582,137,791.0,928,0.0,On,NEM,Solar,-
PALISADE SOLAR 1 PTY LTD,Corporate Total,C,-,966896,268582,137,791.0,928,,-,-,-,-
PALISADE WATERLOO HOLDINGS PTY LTD,Waterloo Wind Farm,F,SA,1207301,335361,36,216.0,252,0.0,On,NEM,Wind,-
PALISADE WATERLOO HOLDINGS PTY LTD,Corporate Total,C,-,1207301,335361,36,216.0,252,,-,-,-,-
PIONEER SAIL HOLDINGS PTY LIMITED,Bairnsdale Power Station,F,VIC,257399,71500,38599,725.0,39324,0.54,On,NEM,Gas,-
PIONEER SAIL HOLDINGS PTY LIMITED,Braemar Power Station,F,QLD,1320790,366886,206628,1669.0,208297,0.56,On,NEM,Coal Seam Methane,-
PIONEER SAIL HOLDINGS PTY LIMITED,Loy Yang B Power Station,F,VIC,31724455,8812348,9701068,4820.0,9705888,1.1,On,NEM,Brown Coal,-
PIONEER SAIL HOLDINGS PTY LIMITED,Newman Power Station,F,WA,1047789,291052,202430,0.0,202430,0.7,Off,Off-grid,Gas,-
PIONEER SAIL HOLDINGS PTY LIMITED,Port Hedland Power Station,F,WA,1985076,551410,412528,0.0,412528,0.75,On,NWIS,Gas,-
PIONEER SAIL HOLDINGS PTY LIMITED,Wagerup Power Station,F,WA,1203683,334356,184745,4604.0,189349,0.55,On,SWIS,Gas,-
PIONEER SAIL HOLDINGS PTY LIMITED,Yandin Wind Farm,F,WA,2122948,589708,162,598.0,760,0.0,On,SWIS,Wind,-
PIONEER SAIL HOLDINGS PTY LIMITED,Corporate Total,C,-,39662140,11017261,10746160,12416.0,10758576,,-,-,-,-
POWER AND WATER CORPORATION,Alpurrurulam (Lake Nash),F,NT,5606,1557,1135,0.0,1135,0.73,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Amanbidgi (Kildurk),F,NT,860,239,235,0.0,235,0.98,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,"Ampilatwatja (Alparra, Ammaroo)",F,NT,15016,4171,2481,0.0,2481,0.59,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Amunturangu (Mount Liebig),F,NT,3287,913,578,0.0,578,0.63,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Aputula (Finke),F,NT,3527,980,616,0.0,616,0.63,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Areyonga (Utju),F,NT,3990,1108,727,0.0,727,0.66,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Atitjere (Harts Range),F,NT,3366,935,560,0.0,560,0.6,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Borroloola Generation,F,NT,21524,5979,4157,0.0,4157,0.7,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Bulla Camp,F,NT,1392,387,390,0.0,390,1.01,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Bulman,F,NT,4733,1315,907,0.0,907,0.69,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Daly Waters Generation,F,NT,5894,1637,1104,0.0,1104,0.67,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Elliot Generation,F,NT,10534,2926,2155,0.0,2155,0.74,Off,Off-grid,Gas,-
POWER AND WATER CORPORATION,Engawala (Alcoota),F,NT,2089,581,439,0.0,439,0.76,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Epenarra (Wutunugurra),F,NT,2941,817,662,0.0,662,0.81,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Eva Valley,F,NT,1224,340,306,0.0,306,0.9,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Galiwinku (Elcho Island),F,NT,27664,7684,4727,0.0,4727,0.62,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Gapuwiyak (Lake Evella),F,NT,11837,3288,2053,0.0,2053,0.62,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Gunbalanya (Oenpelli),F,NT,19287,5358,3389,0.0,3389,0.63,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Ikuntji (Haasts Bluff),F,NT,2384,662,554,0.0,554,0.84,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Imangara (Murray Downs),F,NT,1324,368,270,0.0,270,0.73,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Imanpa (Mount Ebenezer),F,NT,2315,643,468,0.0,468,0.73,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Kalkaringi (Wave Hill),F,NT,10619,2950,2038,0.0,2038,0.69,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Kaltukatjara (Docker River),F,NT,5502,1528,900,0.0,900,0.59,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Lajamanu (Hooker Creek),F,NT,12507,3474,1985,0.0,1985,0.57,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Laramba (Napperby),F,NT,3417,949,677,0.0,677,0.71,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Maningrida,F,NT,35536,9871,5784,0.0,5784,0.59,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Milikapiti (Snake Bay),F,NT,8377,2327,1754,0.0,1754,0.75,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Milingimbi,F,NT,14679,4077,2517,0.0,2517,0.62,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Milyakburra (Bickerton Island),F,NT,3324,923,560,0.0,560,0.61,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Minjilang (Croker Island),F,NT,4968,1380,867,0.0,867,0.63,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Minyerri (Hodgson Downs),F,NT,8743,2429,1608,0.0,1608,0.66,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Nauiyu Nambiyu (Daly River),F,NT,12100,3361,1453,0.0,1453,0.43,Off,Off-grid,Solar,-
POWER AND WATER CORPORATION,Nguiu (Bathurst Island),F,NT,27021,7506,4783,0.0,4783,0.64,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Ngukurr (Roper River),F,NT,17680,4911,3154,0.0,3154,0.64,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Numbulwar (Rose River),F,NT,10937,3038,2107,0.0,2107,0.69,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Nyirripi (Waite Creek),F,NT,4038,1122,599,0.0,599,0.53,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Orwaitilla (Canteen Creek),F,NT,3072,853,617,0.0,617,0.72,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Palumpa,F,NT,5529,1536,1065,0.0,1065,0.69,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Papunya,F,NT,7295,2026,1451,0.0,1451,0.72,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Peppimenarti,F,NT,5147,1430,991,0.0,991,0.69,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Pidgeon Hole,F,NT,1944,540,436,0.0,436,0.81,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Pirlangimpi (Garden Point),F,NT,7758,2155,1692,0.0,1692,0.79,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Ramingining,F,NT,13728,3813,2270,0.0,2270,0.6,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Robinson River,F,NT,4222,1173,876,0.0,876,0.75,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Tara (Neutral Junction),F,NT,1227,341,264,0.0,264,0.77,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Ti Tree Generation,F,NT,8267,2297,1695,0.0,1695,0.74,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Timber Creek,F,NT,8926,2479,1796,0.0,1796,0.72,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Titjikala (Maryvale),F,NT,3921,1089,562,0.0,562,0.52,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Umbakumba,F,NT,10011,2781,2090,0.0,2090,0.75,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Wadeye (Port Keats),F,NT,34526,9591,5809,0.0,5809,0.61,Off,Off-grid,Gas,-
POWER AND WATER CORPORATION,Walungurru (Kintore),F,NT,6436,1788,1033,0.0,1033,0.58,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Warruwi (Goulburn Is),F,NT,7343,2040,1256,0.0,1256,0.62,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Wilora (Stirling),F,NT,1093,304,234,0.0,234,0.77,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Wirliyatjarrayi (Willowra),F,NT,3705,1029,722,0.0,722,0.7,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Yarralin,F,NT,5767,1602,1113,0.0,1113,0.69,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Yuendumu,F,NT,18411,5114,3352,0.0,3352,0.66,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Corporate Total,C,-,488570,135715,88023,0.0,88023,,-,-,-,-
POWER GENERATION CORPORATION,Channel Island Power Station,F,NT,2626539,729594,488157,0.0,488157,0.67,On,DKIS,Gas,-
POWER GENERATION CORPORATION,Katherine Power Station,F,NT,81943,22762,17981,0.0,17981,0.79,On,DKIS,Gas,-
POWER GENERATION CORPORATION,Kings Canyon,F,NT,4209,1169,866,0.0,866,0.74,Off,Off-grid,Solar,-
POWER GENERATION CORPORATION,Owen Springs Power Station,F,NT,447653,124348,70403,0.0,70403,0.57,Off,Off-grid,Gas,-
POWER GENERATION CORPORATION,Ron Goodin Power Station,F,NT,241600,67111,48927,0.0,48927,0.73,Off,Off-grid,Gas,-
POWER GENERATION CORPORATION,Tennant Creek Power Station,F,NT,110844,30790,19239,0.0,19239,0.62,Off,Off-grid,Gas,-
POWER GENERATION CORPORATION,Weddell Power Station,F,NT,1721689,478247,277990,0.0,277990,0.58,On,DKIS,Gas,-
POWER GENERATION CORPORATION,Yulara Power Station,F,NT,55328,15369,9671,0.0,9671,0.63,Off,Off-grid,Gas,-
POWER GENERATION CORPORATION,Corporate Total,C,-,5289805,1469390,933234,0.0,933234,,-,-,-,-
PRATT CONSOLIDATED HOLDINGS PTY. LTD.,Visy Energy - Coolaroo Co-gen,F,VIC,74980,20828,23483,11018.0,34501,1.13,On,NEM,Biofuel,-
PRATT CONSOLIDATED HOLDINGS PTY. LTD.,Corporate Total,C,-,74980,20828,23483,11018.0,34501,,-,-,-,-
QGC UPSTREAM INVESTMENTS PTY LTD,Condamine Power Station,F,QLD,929342,258150,122294,4442.0,126736,0.47,On,NEM,Gas,-
QGC UPSTREAM INVESTMENTS PTY LTD,Corporate Total,C,-,929342,258150,122294,4442.0,126736,,-,-,-,-
QS MAPS HOLDINGS NO. 3 PTY LTD,MSF,F,SA,25590,7108,0,7.0,7,0.0,On,NEM,Solar,-
QS MAPS HOLDINGS NO. 3 PTY LTD,TWWF,F,VIC,95385,26496,0,22.0,22,0.0,On,NEM,Solar,-
QS MAPS HOLDINGS NO. 3 PTY LTD,YWF,F,VIC,114541,31817,0,21.0,21,0.0,On,NEM,Solar,-
QS MAPS HOLDINGS NO. 3 PTY LTD,Corporate Total,C,-,235516,65421,0,50.0,50,,-,-,-,-
RATCH - AUSTRALIA CORPORATION PTY LTD,Kemerton Power Station,F,WA,474579,131827,86004,2544.0,88548,0.65,On,SWIS,Gas,-
RATCH - AUSTRALIA CORPORATION PTY LTD,Starfish Hill Wind Farm,F,SA,314443,87345,30,59.0,89,0.0,On,NEM,Wind,-
RATCH - AUSTRALIA CORPORATION PTY LTD,Toora Wind Farm,F,VIC,201431,55953,24,191.0,215,0.0,On,NEM,Wind,-
RATCH - AUSTRALIA CORPORATION PTY LTD,Townsville Power Station,F,QLD,848808,235780,132359,2810.0,135169,0.56,On,NEM,Coal Seam Methane,-
RATCH - AUSTRALIA CORPORATION PTY LTD,Windy Hill Wind Farm,F,QLD,83282,23134,21,23.0,44,0.0,On,NEM,Wind,-
RATCH - AUSTRALIA CORPORATION PTY LTD,Collector Wind Farm,F,NSW,147033,40842,0,196.0,196,0.0,On,NEM,Solar,-
RATCH - AUSTRALIA CORPORATION PTY LTD,Mount Emerald Wind Farm,F,QLD,1203412,334281,49,2627.0,2676,0.0,On,NEM,Solar,-
RATCH - AUSTRALIA CORPORATION PTY LTD,Ratch-Australia Collinsville Solar PV,F,QLD,449614,124893,21,240.0,261,0.0,On,NEM,Solar,-
RATCH - AUSTRALIA CORPORATION PTY LTD,Corporate Total,C,-,3722602,1034056,218508,8690.0,227198,,-,-,-,-
REGIONAL POWER CORPORATION,Carnarvon Power Station & Distribution network,F,WA,139310,38697,24891,9.0,24900,0.64,Off,Off-grid,Gas,-
REGIONAL POWER CORPORATION,Denham Power Station & Denham Distribution network,F,WA,15306,4251,3042,0.0,3042,0.72,Off,Off-grid,Diesel,-
REGIONAL POWER CORPORATION,Kalumburu Power Station & Distribution network,F,WA,8251,2292,1592,0.0,1592,0.69,Off,Off-grid,Diesel,-
REGIONAL POWER CORPORATION,Kununurra Power Station & Kununurra Distribution network,F,WA,1440,400,401,56.0,457,1.0,Off,Off-grid,Diesel,-
REGIONAL POWER CORPORATION,Marble Bar Power Station & Marble Bar Distribution network,F,WA,8626,2396,1424,0.0,1424,0.59,Off,Off-grid,Diesel,-
REGIONAL POWER CORPORATION,Murchison Radio Astronomy Power Station and Distribution Network,F,WA,10030,2786,2053,0.0,2053,0.74,Off,Off-grid,Diesel,-
REGIONAL POWER CORPORATION,Nullagine Power Station & Nullagine Distribution network,F,WA,4546,1263,741,0.0,741,0.59,Off,Off-grid,Diesel,-
REGIONAL POWER CORPORATION,Onslow Power Station & Onslow Distribution Network,F,WA,68073,18909,9738,0.0,9738,0.51,Off,Off-grid,Gas,-
REGIONAL POWER CORPORATION,Wyndham Power Station & Distribution network,F,WA,250,69,53,0.0,53,0.76,Off,Off-grid,Diesel,-
REGIONAL POWER CORPORATION,Yungngora Power Station & Yungngora Distribution Network,F,WA,6175,1715,1022,0.0,1022,0.6,Off,Off-grid,Diesel,-
REGIONAL POWER CORPORATION,Corporate Total,C,-,262007,72780,44957,65.0,45022,,-,-,-,-
RENEWABLE POWER AUSTRALIA LIMITED,FPC Green Energy,F,QLD,187160,51989,1811,1422.0,3233,0.03,On,NEM,Bagasse,-
RENEWABLE POWER AUSTRALIA LIMITED,Corporate Total,C,-,187160,51989,1811,1422.0,3233,,-,-,-,-
RIO TINTO LIMITED,Cape Lambert Power Station,F,WA,1056200,293389,171661,0.0,171661,0.59,On,NWIS,Gas,-
RIO TINTO LIMITED,Paraburdoo Power Station,F,WA,1928887,535802,288095,0.0,288095,0.54,On,NWIS,Gas,-
RIO TINTO LIMITED,West Angelas Power Station,F,WA,1351802,375500,209637,0.0,209637,0.56,On,NWIS,Gas,-
RIO TINTO LIMITED,Yurralyi Maya Power Station,F,WA,1791832,497731,290340,0.0,290340,0.58,On,NWIS,Gas,-
RIO TINTO LIMITED,Corporate Total,C,-,6128721,1702422,959733,0.0,959733,,-,-,-,-
RISEN ENERGY AUSTRALIA HOLDINGS PTY LTD,Yarranlea Solar Farm,F,QLD,536025,148896,0,0.0,0,0.0,On,NEM,Solar,-
RISEN ENERGY AUSTRALIA HOLDINGS PTY LTD,Merredin Solar Farm,F,WA,712331,197870,1,0.0,1,0.0,On,SWIS,Solar,-
RISEN ENERGY AUSTRALIA HOLDINGS PTY LTD,Corporate Total,C,-,1248356,346765,1,0.0,1,,-,-,-,-
RWE RENEWABLES AUSTRALIA PTY LTD,Limondale Solar Farm,F,NSW,756178,210050,95,1445.0,1540,0.0,On,NEM,Solar,-
RWE RENEWABLES AUSTRALIA PTY LTD,Corporate Total,C,-,756178,210050,95,1445.0,1540,,-,-,-,-
SALT CREEK WIND FARM PTY LTD,Salt Creek Wind Farm,F,VIC,563282,156467,45,271.0,316,0.0,On,NEM,Wind,-
SALT CREEK WIND FARM PTY LTD,Corporate Total,C,-,563282,156467,45,271.0,316,,-,-,-,-
SANTOS LIMITED,Wilga Park Power Station,F,NSW,414459,115127,62633,10.0,62643,0.54,On,NEM,Coal Seam Methane,-
SANTOS LIMITED,Corporate Total,C,-,414459,115127,62633,10.0,62643,,-,-,-,-
SHELL ENERGY HOLDINGS AUSTRALIA LIMITED,Newgen Neerabup Power Station,F,WA,721675,200465,121235,3329.0,124564,0.6,On,SWIS,Gas,-
SHELL ENERGY HOLDINGS AUSTRALIA LIMITED,Oakey Power Station,F,QLD,166915,46365,33053,2180.0,35233,0.71,On,NEM,Gas,-
SHELL ENERGY HOLDINGS AUSTRALIA LIMITED,Corporate Total,C,-,888590,246831,154288,5509.0,159797,,-,-,-,-
SHENHUA CLEAN ENERGY HOLDINGS PTY LIMITED,Musselroe Wind Farm Pty Ltd,F,TAS,2004174,556715,155,233.0,388,0.0,On,NEM,Wind,-
SHENHUA CLEAN ENERGY HOLDINGS PTY LIMITED,Woolnorth Bluff point Wind Farm Pty Ltd,F,TAS,751316,208699,189,33.0,222,0.0,On,NEM,Wind,-
